Customer ID,Recency,Frequency,Monetary,R,F,M,RFM_SCORE,Segment
15924.0,731,1,102.82,1,1,1,111,Hibernating
15925.0,194,1,207.15,2,1,1,211,Hibernating
15926.0,542,1,134.44,1,1,1,111,Hibernating
15927.0,647,1,123.39,1,1,1,111,Hibernating
15928.0,656,1,293.53,1,1,2,112,Hibernating
15929.0,644,1,594.0,1,1,2,112,Hibernating
15930.0,67,1,426.63,3,1,2,312,About to Sleep
15931.0,428,1,239.9,1,1,1,111,Hibernating
15932.0,4,8,2495.87,5,4,4,544,Champions
15933.0,21,3,1107.46,4,3,3,433,Potential Loyalists
15934.0,418,2,2190.66,1,2,4,124,Hibernating
15935.0,239,2,416.86,2,2,2,222,Hibernating
15936.0,379,2,282.79,2,2,1,221,Hibernating
15937.0,64,1,145.35,3,1,1,311,About to Sleep
15938.0,112,9,734.81,3,5,3,353,Loyal Customers
15939.0,90,16,9060.39,3,5,5,355,Loyal Customers
15940.0,311,1,35.8,2,1,1,211,Hibernating
15941.0,637,1,405.0,1,1,2,112,Hibernating
15942.0,134,1,337.44,3,1,2,312,About to Sleep
15943.0,650,2,271.28999999999996,1,2,1,121,Hibernating
15944.0,277,4,2164.24,2,3,4,234,At Risk
15945.0,365,4,827.27,2,4,3,243,At Risk
15946.0,503,3,2304.18,1,3,4,134,At Risk
15947.0,83,1,1708.24,3,1,4,314,About to Sleep
15948.0,8,3,1509.0900000000001,5,3,4,534,Potential Loyalists
15949.0,17,2,364.72,5,2,2,522,Potential Loyalists
15950.0,32,10,7180.71,4,5,5,455,Loyal Customers
15951.0,9,3,1013.17,5,3,3,533,Potential Loyalists
15952.0,34,4,806.57,4,4,3,443,Loyal Customers
15953.0,15,18,3669.5499999999997,5,5,5,555,Champions
15954.0,589,1,190.75,1,1,1,111,Hibernating
15955.0,24,22,8658.36,4,5,5,455,Loyal Customers
15956.0,551,2,617.6,1,2,2,122,Hibernating
15957.0,32,3,930.1,4,3,3,433,Potential Loyalists
15958.0,74,4,492.99,3,4,2,342,Loyal Customers
15959.0,682,3,579.49,1,3,2,132,At Risk
15960.0,374,4,410.95,2,4,2,242,At Risk
15961.0,379,1,451.28999999999996,2,1,2,212,Hibernating
15962.0,449,1,295.83,1,1,2,112,Hibernating
15963.0,20,2,470.76,4,2,2,422,Potential Loyalists
15964.0,663,1,272.96000000000004,1,1,1,111,Hibernating
15965.0,17,13,3013.09,5,5,5,555,Champions
15966.0,451,1,426.53000000000003,1,1,2,112,Hibernating
15967.0,23,12,3041.6,4,5,5,455,Loyal Customers
15968.0,388,1,418.05,2,1,2,212,Hibernating
15969.0,3,5,1127.05,5,4,3,543,Champions
15970.0,304,2,1017.32,2,2,3,223,Hibernating
15971.0,18,18,5902.83,5,5,5,555,Champions
15972.0,456,5,1810.27,1,4,4,144,At Risk
15973.0,367,3,988.44,2,3,3,233,At Risk
15974.0,39,7,3442.15,4,4,5,445,Loyal Customers
15975.0,84,1,371.01,3,1,2,312,About to Sleep
15976.0,165,6,1746.6399999999999,3,4,4,344,Loyal Customers
15977.0,17,2,1054.73,5,2,3,523,Potential Loyalists
15978.0,77,3,3279.42,3,3,5,335,Need Attention
15979.0,603,1,329.22,1,1,2,112,Hibernating
15980.0,89,7,6593.68,3,4,5,345,Loyal Customers
15981.0,25,21,9362.77,4,5,5,455,Loyal Customers
15982.0,605,1,324.51,1,1,2,112,Hibernating
15983.0,22,8,3958.8199999999997,4,4,5,445,Loyal Customers
15984.0,3,30,8759.32,5,5,5,555,Champions
15985.0,123,7,2715.28,3,4,4,344,Loyal Customers
15986.0,30,2,354.42,4,2,2,422,Potential Loyalists
15987.0,12,8,1682.13,5,4,4,544,Champions
15988.0,19,3,770.09,5,3,3,533,Potential Loyalists
15989.0,376,2,372.51,2,2,2,222,Hibernating
15990.0,44,7,2010.05,4,4,4,444,Loyal Customers
15991.0,534,1,150.55,1,1,1,111,Hibernating
15992.0,4,3,896.6,5,3,3,533,Potential Loyalists
15993.0,9,7,2797.57,5,4,4,544,Champions
15994.0,55,3,1202.18,4,3,3,433,Potential Loyalists
15995.0,414,1,696.19,1,1,3,113,Hibernating
15996.0,88,7,1686.9,3,4,4,344,Loyal Customers
15998.0,37,16,8308.34,4,5,5,455,Loyal Customers
15999.0,736,1,20.4,1,1,1,111,Hibernating
16000.0,3,3,12393.7,5,3,5,535,Potential Loyalists
16001.0,381,1,583.39,2,1,2,212,Hibernating
16002.0,625,1,169.21,1,1,1,111,Hibernating
16003.0,30,10,5613.83,4,5,5,455,Loyal Customers
16004.0,475,5,2146.39,1,4,4,144,At Risk
16005.0,12,10,2436.22,5,5,4,554,Champions
16006.0,211,2,347.17,2,2,2,222,Hibernating
16007.0,48,7,3075.14,4,4,5,445,Loyal Customers
16008.0,24,15,5384.13,4,5,5,455,Loyal Customers
16009.0,22,4,992.71,4,4,3,443,Loyal Customers
16010.0,246,11,1724.06,2,5,4,254,Can't Lose
16011.0,8,29,5880.46,5,5,5,555,Champions
16012.0,35,5,2989.79,4,4,5,445,Loyal Customers
16013.0,4,84,57446.44,5,5,5,555,Champions
16014.0,38,5,1130.27,4,4,3,443,Loyal Customers
16015.0,4,3,705.39,5,3,3,533,Potential Loyalists
16016.0,3,11,2533.94,5,5,4,554,Champions
16017.0,47,5,1553.83,4,4,4,444,Loyal Customers
16018.0,39,4,698.13,4,4,3,443,Loyal Customers
16019.0,47,27,17465.85,4,5,5,455,Loyal Customers
16020.0,17,3,851.01,5,3,3,533,Potential Loyalists
16021.0,395,2,532.25,2,2,2,222,Hibernating
16022.0,260,1,628.28,2,1,3,213,Hibernating
16023.0,46,3,719.81,4,3,3,433,Potential Loyalists
16024.0,12,3,484.2,5,3,2,532,Potential Loyalists
16025.0,30,1,439.65999999999997,4,1,2,412,Promising
16026.0,43,1,236.09,4,1,1,411,Promising
16027.0,92,15,2048.36,3,5,4,354,Loyal Customers
16028.0,596,1,82.2,1,1,1,111,Hibernating
16029.0,39,107,122209.14,4,5,5,455,Loyal Customers
16030.0,310,1,331.24,2,1,2,212,Hibernating
16031.0,92,2,548.94,3,2,2,322,About to Sleep
16032.0,456,6,1970.45,1,4,4,144,At Risk
16033.0,6,27,10836.13,5,5,5,555,Champions
16034.0,196,6,928.72,2,4,3,243,At Risk
16035.0,560,1,217.73,1,1,1,111,Hibernating
16036.0,87,4,2556.84,3,4,4,344,Loyal Customers
16037.0,270,5,1509.34,2,4,4,244,At Risk
16038.0,8,3,471.78000000000003,5,3,2,532,Potential Loyalists
16039.0,424,2,456.4,1,2,2,122,Hibernating
16040.0,65,7,2416.9,3,4,4,344,Loyal Customers
16041.0,31,3,3166.4,4,3,5,435,Potential Loyalists
16042.0,22,8,2265.12,4,4,4,444,Loyal Customers
16043.0,38,8,1856.5900000000001,4,4,4,444,Loyal Customers
16044.0,435,1,340.84000000000003,1,1,2,112,Hibernating
16045.0,120,8,3434.9300000000003,3,4,5,345,Loyal Customers
16046.0,562,1,235.78,1,1,1,111,Hibernating
16047.0,682,1,107.14,1,1,1,111,Hibernating
16048.0,373,4,1075.23,2,4,3,243,At Risk
16049.0,40,6,1899.68,4,4,4,444,Loyal Customers
16050.0,174,3,300.7,3,3,2,332,Need Attention
16051.0,682,1,188.44,1,1,1,111,Hibernating
16052.0,54,1,362.06,4,1,2,412,Promising
16053.0,33,6,3634.84,4,4,5,445,Loyal Customers
16054.0,145,4,2111.88,3,4,4,344,Loyal Customers
16055.0,221,1,134.8,2,1,1,211,Hibernating
16056.0,45,1,664.85,4,1,3,413,Promising
16057.0,16,10,3854.85,5,5,5,555,Champions
16058.0,406,1,62.7,2,1,1,211,Hibernating
16059.0,66,12,3217.77,3,5,5,355,Loyal Customers
16060.0,401,3,541.95,2,3,2,232,At Risk
16061.0,431,1,89.65,1,1,1,111,Hibernating
16062.0,10,8,2863.45,5,5,4,554,Champions
16063.0,260,1,335.32,2,1,2,212,Hibernating
16064.0,725,1,111.0,1,1,1,111,Hibernating
16065.0,365,8,2382.62,2,5,4,254,Can't Lose
16066.0,17,5,1521.87,5,4,4,544,Champions
16067.0,563,3,3395.29,1,3,5,135,At Risk
16068.0,594,1,122.93,1,1,1,111,Hibernating
16069.0,418,1,457.7,1,1,2,112,Hibernating
16070.0,22,2,852.15,4,2,3,423,Potential Loyalists
16071.0,45,4,1076.8,4,4,3,443,Loyal Customers
16072.0,288,4,4328.89,2,4,5,245,At Risk
16073.0,297,1,122.39999999999999,2,1,1,211,Hibernating
16074.0,390,1,265.25,2,1,1,211,Hibernating
16075.0,503,2,736.9300000000001,1,2,3,123,Hibernating
16076.0,3,10,2234.73,5,5,4,554,Champions
16077.0,626,1,2300.4,1,1,4,114,Hibernating
16078.0,284,2,362.99,2,2,2,222,Hibernating
16079.0,17,3,1352.0,5,3,4,534,Potential Loyalists
16080.0,82,4,602.5600000000001,3,4,2,342,Loyal Customers
16081.0,56,8,4460.18,4,5,5,455,Loyal Customers
16082.0,670,1,106.75,1,1,1,111,Hibernating
16083.0,101,4,2351.42,3,4,4,344,Loyal Customers
16084.0,299,1,436.18,2,1,2,212,Hibernating
16085.0,23,12,2343.53,4,5,4,454,Loyal Customers
16086.0,59,10,2864.9900000000002,4,5,4,454,Loyal Customers
16087.0,389,5,1739.92,2,4,4,244,At Risk
16088.0,576,2,1437.43,1,2,4,124,Hibernating
16089.0,386,2,271.44,2,2,1,221,Hibernating
16090.0,624,1,205.91,1,1,1,111,Hibernating
16091.0,155,2,315.06,3,2,2,322,About to Sleep
16092.0,115,6,1587.94,3,4,4,344,Loyal Customers
16093.0,107,1,17.0,3,1,1,311,About to Sleep
16094.0,12,11,3695.56,5,5,5,555,Champions
16095.0,456,1,447.05,1,1,2,112,Hibernating
16096.0,264,4,1584.97,2,4,4,244,At Risk
16097.0,240,1,185.04999999999998,2,1,1,211,Hibernating
16098.0,88,14,4448.1,3,5,5,355,Loyal Customers
16099.0,50,7,1573.2,4,4,4,444,Loyal Customers
16100.0,463,1,582.64,1,1,2,112,Hibernating
16101.0,71,4,3229.16,3,4,5,345,Loyal Customers
16102.0,42,3,1842.14,4,3,4,434,Potential Loyalists
16103.0,7,22,6191.71,5,5,5,555,Champions
16104.0,62,9,2778.61,3,5,4,354,Loyal Customers
16105.0,249,5,2386.19,2,4,4,244,At Risk
16106.0,66,1,108.38,3,1,1,311,About to Sleep
16107.0,18,7,3204.1600000000003,5,4,5,545,Champions
16108.0,85,4,2235.92,3,4,4,344,Loyal Customers
16109.0,219,3,939.48,2,3,3,233,At Risk
16110.0,45,4,1819.27,4,4,4,444,Loyal Customers
16111.0,428,1,562.48,1,1,2,112,Hibernating
16112.0,143,4,195.73999999999998,3,4,1,341,Loyal Customers
16113.0,183,1,161.38,3,1,1,311,About to Sleep
16114.0,171,1,135.75000000000003,3,1,1,311,About to Sleep
16115.0,10,12,2575.14,5,5,4,554,Champions
16116.0,212,1,612.78,2,1,2,212,Hibernating
16117.0,190,3,654.4,2,3,3,233,At Risk
16118.0,653,1,4376.25,1,1,5,115,Hibernating
16119.0,8,8,1720.81,5,5,4,554,Champions
16120.0,59,6,3056.91,4,4,5,445,Loyal Customers
16121.0,57,5,1477.09,4,4,4,444,Loyal Customers
16122.0,73,6,1001.34,3,4,3,343,Loyal Customers
16123.0,52,1,307.78,4,1,2,412,Promising
16124.0,317,4,1772.49,2,4,4,244,At Risk
16125.0,367,14,4587.65,2,5,5,255,Can't Lose
16126.0,29,15,14646.800000000001,4,5,5,455,Loyal Customers
16127.0,39,2,801.31,4,2,3,423,Potential Loyalists
16128.0,18,11,3801.05,5,5,5,555,Champions
16129.0,407,3,1396.05,2,3,4,234,At Risk
16130.0,422,4,987.48,1,4,3,143,At Risk
16131.0,52,12,9957.42,4,5,5,455,Loyal Customers
16132.0,544,2,664.1999999999999,1,2,3,123,Hibernating
16133.0,4,56,22992.260000000002,5,5,5,555,Champions
16134.0,22,5,2145.34,4,4,4,444,Loyal Customers
16135.0,263,2,819.45,2,2,3,223,Hibernating
16136.0,60,4,946.8,3,4,3,343,Loyal Customers
16137.0,680,1,422.7,1,1,2,112,Hibernating
16138.0,379,3,910.35,2,3,3,233,At Risk
16139.0,19,5,1111.15,5,4,3,543,Champions
16140.0,66,3,1557.6000000000001,3,3,4,334,Need Attention
16141.0,88,2,955.94,3,2,3,323,About to Sleep
16142.0,250,1,535.34,2,1,2,212,Hibernating
16143.0,3,12,4910.83,5,5,5,555,Champions
16144.0,247,1,175.2,2,1,1,211,Hibernating
16145.0,9,19,6805.4400000000005,5,5,5,555,Champions
16146.0,157,4,946.38,3,4,3,343,Loyal Customers
16147.0,134,5,2398.91,3,4,4,344,Loyal Customers
16148.0,296,2,386.62,2,2,2,222,Hibernating
16149.0,5,3,422.22,5,3,2,532,Potential Loyalists
16150.0,43,10,4395.59,4,5,5,455,Loyal Customers
16152.0,269,1,1829.04,2,1,4,214,Hibernating
16153.0,50,11,5133.49,4,5,5,455,Loyal Customers
16155.0,382,5,796.9,2,4,3,243,At Risk
16156.0,9,20,6218.18,5,5,5,555,Champions
16157.0,16,3,656.69,5,3,3,533,Potential Loyalists
16158.0,522,9,628.32,1,5,3,153,Can't Lose
16159.0,282,4,1232.79,2,4,3,243,At Risk
16160.0,65,2,1025.44,3,2,3,323,About to Sleep
16161.0,2,43,12831.8,5,5,5,555,Champions
16162.0,252,1,37.4,2,1,1,211,Hibernating
16163.0,232,6,2849.58,2,4,4,244,At Risk
16164.0,17,3,822.48,5,3,3,533,Potential Loyalists
16165.0,505,1,79.9,1,1,1,111,Hibernating
16166.0,428,2,435.83,1,2,2,122,Hibernating
16167.0,414,5,1386.1200000000001,1,4,4,144,At Risk
16168.0,11,66,10636.47,5,5,5,555,Champions
16169.0,8,4,1822.97,5,4,4,544,Champions
16170.0,51,20,6869.0,4,5,5,455,Loyal Customers
16171.0,59,1,73.2,4,1,1,411,Promising
16172.0,95,8,1884.55,3,5,4,354,Loyal Customers
16173.0,16,6,1418.32,5,4,4,544,Champions
16174.0,126,7,2246.75,3,4,4,344,Loyal Customers
16175.0,94,7,1836.44,3,4,4,344,Loyal Customers
16176.0,421,4,2052.69,1,4,4,144,At Risk
16177.0,50,8,2247.31,4,5,4,454,Loyal Customers
16178.0,138,2,612.6,3,2,2,322,About to Sleep
16179.0,61,1,215.83,3,1,1,311,About to Sleep
16180.0,100,13,16249.87,3,5,5,355,Loyal Customers
16181.0,73,1,305.54,3,1,2,312,About to Sleep
16182.0,72,9,9971.65,3,5,5,355,Loyal Customers
16183.0,67,4,1077.81,3,4,3,343,Loyal Customers
16184.0,64,6,1158.79,3,4,3,343,Loyal Customers
16185.0,17,3,644.72,5,3,3,533,Potential Loyalists
16186.0,23,26,9026.11,4,5,5,455,Loyal Customers
16187.0,32,15,6911.4400000000005,4,5,5,455,Loyal Customers
16188.0,45,5,1087.66,4,4,3,443,Loyal Customers
16189.0,16,2,215.48,5,2,1,521,Potential Loyalists
16190.0,40,8,2723.55,4,5,4,454,Loyal Customers
16191.0,3,24,15688.02,5,5,5,555,Champions
16192.0,736,1,351.3,1,1,2,112,Hibernating
16193.0,237,2,630.43,2,2,3,223,Hibernating
16194.0,375,1,308.59999999999997,2,1,2,212,Hibernating
16195.0,723,1,323.25,1,1,2,112,Hibernating
16196.0,489,1,93.3,1,1,1,111,Hibernating
16197.0,469,9,2016.71,1,5,4,154,Can't Lose
16198.0,75,2,1030.0410000000002,3,2,3,323,About to Sleep
16199.0,392,7,942.75,2,4,3,243,At Risk
16200.0,4,12,5643.45,5,5,5,555,Champions
16201.0,3,5,2112.12,5,4,4,544,Champions
16202.0,361,9,2501.9900000000002,2,5,4,254,Can't Lose
16203.0,59,6,1114.54,4,4,3,443,Loyal Customers
16204.0,23,3,944.24,4,3,3,433,Potential Loyalists
16205.0,31,7,1830.61,4,4,4,444,Loyal Customers
16206.0,55,13,2602.32,4,5,4,454,Loyal Customers
16207.0,25,1,394.38,4,1,2,412,Promising
16208.0,45,10,3440.45,4,5,5,455,Loyal Customers
16209.0,89,9,4146.78,3,5,5,355,Loyal Customers
16210.0,2,35,38489.51,5,5,5,555,Champions
16211.0,89,3,1090.59,3,3,3,333,Need Attention
16212.0,19,4,1293.71,5,4,4,544,Champions
16213.0,79,1,159.0,3,1,1,311,About to Sleep
16214.0,171,4,2038.25,3,4,4,344,Loyal Customers
16215.0,81,1,242.35,3,1,1,311,About to Sleep
16216.0,267,1,914.9300000000001,2,1,3,213,Hibernating
16217.0,235,2,304.25,2,2,2,222,Hibernating
16218.0,30,13,4439.97,4,5,5,455,Loyal Customers
16219.0,501,1,40.8,1,1,1,111,Hibernating
16221.0,37,9,2235.5099999999998,4,5,4,454,Loyal Customers
16222.0,318,2,1345.22,2,2,4,224,Hibernating
16223.0,375,2,1102.3500000000001,2,2,3,223,Hibernating
16224.0,57,5,1616.54,4,4,4,444,Loyal Customers
16225.0,45,15,2867.4100000000003,4,5,4,454,Loyal Customers
16226.0,203,5,672.1700000000001,2,4,3,243,At Risk
16227.0,225,3,1027.22,2,3,3,233,At Risk
16228.0,385,3,890.8100000000001,2,3,3,233,At Risk
16229.0,87,6,2867.86,3,4,4,344,Loyal Customers
16230.0,190,2,542.03,2,2,2,222,Hibernating
16231.0,379,4,1078.22,2,4,3,243,At Risk
16232.0,44,7,2712.97,4,4,4,444,Loyal Customers
16233.0,71,9,1965.71,3,5,4,354,Loyal Customers
16234.0,476,3,333.18,1,3,2,132,At Risk
16235.0,41,9,2053.71,4,5,4,454,Loyal Customers
16236.0,78,1,432.2,3,1,2,312,About to Sleep
16237.0,437,1,136.65,1,1,1,111,Hibernating
16238.0,423,1,63.66,1,1,1,111,Hibernating
16239.0,57,6,1492.2,4,4,4,444,Loyal Customers
16240.0,24,2,3718.8,4,2,5,425,Potential Loyalists
16241.0,10,16,4329.31,5,5,5,555,Champions
16242.0,8,14,7474.4,5,5,5,555,Champions
16243.0,34,2,409.1,4,2,2,422,Potential Loyalists
16244.0,212,2,2579.38,2,2,4,224,Hibernating
16245.0,24,3,1413.66,4,3,4,434,Potential Loyalists
16246.0,460,2,827.25,1,2,3,123,Hibernating
16247.0,170,1,114.56,3,1,1,311,About to Sleep
16248.0,62,1,152.94,3,1,1,311,About to Sleep
16249.0,53,5,1800.07,4,4,4,444,Loyal Customers
16250.0,261,3,791.38,2,3,3,233,At Risk
16251.0,512,1,128.31,1,1,1,111,Hibernating
16252.0,383,1,295.09000000000003,2,1,2,212,Hibernating
16253.0,67,7,7310.15,3,4,5,345,Loyal Customers
16254.0,378,3,985.14,2,3,3,233,At Risk
16255.0,17,15,4906.8,5,5,5,555,Champions
16256.0,267,3,1629.37,2,3,4,234,At Risk
16257.0,177,1,46.95,3,1,1,311,About to Sleep
16258.0,45,15,11942.52,4,5,5,455,Loyal Customers
16259.0,410,3,361.94,2,3,2,232,At Risk
16260.0,51,1,1035.45,4,1,3,413,Promising
16261.0,17,6,1059.45,5,4,3,543,Champions
16262.0,378,1,755.15,2,1,3,213,Hibernating
16263.0,423,1,351.01,1,1,2,112,Hibernating
16264.0,438,2,837.53,1,2,3,123,Hibernating
16265.0,9,12,6935.17,5,5,5,555,Champions
16266.0,74,14,1757.95,3,5,4,354,Loyal Customers
16267.0,591,1,186.66,1,1,1,111,Hibernating
16268.0,71,2,667.65,3,2,3,323,About to Sleep
16269.0,438,1,717.57,1,1,3,113,Hibernating
16270.0,353,1,1141.24,2,1,3,213,Hibernating
16271.0,3,10,3463.02,5,5,5,555,Champions
16272.0,117,1,411.7,3,1,2,312,About to Sleep
16273.0,648,2,336.03999999999996,1,2,2,122,Hibernating
16274.0,373,1,715.9,2,1,3,213,Hibernating
16275.0,197,3,2151.11,2,3,4,234,At Risk
16276.0,177,3,2629.3900000000003,3,3,4,334,Need Attention
16277.0,734,1,188.69,1,1,1,111,Hibernating
16278.0,100,3,1117.84,3,3,3,333,Need Attention
16279.0,21,9,5705.08,4,5,5,455,Loyal Customers
16280.0,725,1,238.05,1,1,1,111,Hibernating
16281.0,72,3,3424.02,3,3,5,335,Need Attention
16282.0,340,3,1307.58,2,3,4,234,At Risk
16283.0,6,8,4403.82,5,5,5,555,Champions
16284.0,31,3,1029.77,4,3,3,433,Potential Loyalists
16285.0,646,1,176.9,1,1,1,111,Hibernating
16286.0,477,2,328.95,1,2,2,122,Hibernating
16287.0,170,5,1006.98,3,4,3,343,Loyal Customers
16288.0,470,1,129.85,1,1,1,111,Hibernating
16289.0,462,1,136.31,1,1,1,111,Hibernating
16290.0,465,4,2069.3,1,4,4,144,At Risk
16291.0,682,1,117.72,1,1,1,111,Hibernating
16292.0,122,5,1253.76,3,4,4,344,Loyal Customers
16293.0,22,15,4657.95,4,5,5,455,Loyal Customers
16294.0,477,1,126.05000000000001,1,1,1,111,Hibernating
16295.0,10,4,1328.55,5,4,4,544,Champions
16296.0,626,4,1313.67,1,4,4,144,At Risk
16297.0,269,1,301.9,2,1,2,212,Hibernating
16298.0,23,7,1085.7,4,4,3,443,Loyal Customers
16299.0,477,1,193.65,1,1,1,111,Hibernating
16300.0,430,3,1392.43,1,3,4,134,At Risk
16301.0,737,1,107.33,1,1,1,111,Hibernating
16302.0,127,1,233.22,3,1,1,311,About to Sleep
16303.0,26,7,7928.27,4,4,5,445,Loyal Customers
16304.0,695,1,381.66,1,1,2,112,Hibernating
16305.0,139,1,361.21999999999997,3,1,2,312,About to Sleep
16306.0,214,7,1192.82,2,4,3,243,At Risk
16307.0,429,3,1194.92,1,3,3,133,At Risk
16308.0,38,7,5120.0,4,4,5,445,Loyal Customers
16309.0,106,2,706.57,3,2,3,323,About to Sleep
16310.0,414,2,460.08,1,2,2,122,Hibernating
16311.0,18,2,616.26,5,2,2,522,Potential Loyalists
16312.0,432,1,171.15,1,1,1,111,Hibernating
16313.0,3,2,274.15000000000003,5,2,1,521,Potential Loyalists
16314.0,390,3,1491.4,2,3,4,234,At Risk
16315.0,331,2,402.71,2,2,2,222,Hibernating
16316.0,64,13,5744.91,3,5,5,355,Loyal Customers
16317.0,120,5,2192.51,3,4,4,344,Loyal Customers
16318.0,35,1,328.15,4,1,2,412,Promising
16319.0,218,1,404.40000000000003,2,1,2,212,Hibernating
16320.0,172,6,5628.99,3,4,5,345,Loyal Customers
16321.0,72,7,604.5500000000001,3,4,2,342,Loyal Customers
16322.0,1,2,326.75,5,2,2,522,Potential Loyalists
16323.0,196,2,353.66,2,2,2,222,Hibernating
16324.0,128,3,428.68,3,3,2,332,Need Attention
16325.0,47,12,3597.5,4,5,5,455,Loyal Customers
16326.0,6,24,4826.99,5,5,5,555,Champions
16327.0,14,16,10731.34,5,5,5,555,Champions
16328.0,563,1,310.83,1,1,2,112,Hibernating
16329.0,428,4,1703.07,1,4,4,144,At Risk
16330.0,18,7,634.33,5,4,3,543,Champions
16331.0,432,6,2037.7,1,4,4,144,At Risk
16332.0,28,11,2010.41,4,5,4,454,Loyal Customers
16333.0,8,22,26626.8,5,5,5,555,Champions
16334.0,492,1,277.48,1,1,1,111,Hibernating
16335.0,552,7,2774.0,1,4,4,144,At Risk
16336.0,421,4,3517.69,1,4,5,145,At Risk
16337.0,37,1,151.05,4,1,1,411,Promising
16338.0,157,1,214.79999999999998,3,1,1,311,About to Sleep
16339.0,284,1,109.95,2,1,1,211,Hibernating
16340.0,107,3,1526.06,3,3,4,334,Need Attention
16341.0,25,7,3850.79,4,4,5,445,Loyal Customers
16342.0,75,4,322.41,3,4,2,342,Loyal Customers
16343.0,16,3,687.0699999999999,5,3,3,533,Potential Loyalists
16344.0,158,4,842.42,3,4,3,343,Loyal Customers
16345.0,44,2,1198.74,4,2,3,423,Potential Loyalists
16346.0,385,1,224.51,2,1,1,211,Hibernating
16347.0,11,11,3509.41,5,5,5,555,Champions
16348.0,32,8,1798.22,4,5,4,454,Loyal Customers
16349.0,291,1,53.5,2,1,1,211,Hibernating
16350.0,21,9,2253.89,4,5,4,454,Loyal Customers
16351.0,333,13,3330.0299999999997,2,5,5,255,Can't Lose
16352.0,18,2,494.44,5,2,2,522,Potential Loyalists
16353.0,4,38,9999.460000000001,5,5,5,555,Champions
16354.0,63,5,1129.51,3,4,3,343,Loyal Customers
16355.0,375,1,416.35,2,1,2,212,Hibernating
16356.0,198,6,415.87,2,4,2,242,At Risk
16357.0,33,4,868.37,4,4,3,443,Loyal Customers
16358.0,1,5,2919.65,5,4,4,544,Champions
16359.0,7,16,2697.75,5,5,4,554,Champions
16360.0,5,6,3512.53,5,4,5,545,Champions
16361.0,10,4,896.66,5,4,3,543,Champions
16362.0,32,6,946.94,4,4,3,443,Loyal Customers
16363.0,53,1,109.36000000000001,4,1,1,411,Promising
16364.0,12,2,707.04,5,2,3,523,Potential Loyalists
16365.0,18,15,3307.2,5,5,5,555,Champions
16366.0,19,4,1548.1299999999999,5,4,4,544,Champions
16367.0,37,3,1362.4,4,3,4,434,Potential Loyalists
16368.0,2,3,640.21,5,3,3,533,Potential Loyalists
16369.0,18,7,2664.81,5,4,4,544,Champions
16370.0,82,4,1320.56,3,4,4,344,Loyal Customers
16371.0,449,1,157.2,1,1,1,111,Hibernating
16372.0,33,5,1328.61,4,4,4,444,Loyal Customers
16373.0,382,2,309.49,2,2,2,222,Hibernating
16374.0,66,5,1771.45,3,4,4,344,Loyal Customers
16375.0,470,2,104.0,1,2,1,121,Hibernating
16376.0,9,2,987.01,5,2,3,523,Potential Loyalists
16377.0,267,2,1308.48,2,2,4,224,Hibernating
16378.0,247,3,362.95,2,3,2,232,At Risk
16379.0,4,4,2157.4,5,4,4,544,Champions
16380.0,61,1,1780.59,3,1,4,314,About to Sleep
16381.0,396,2,258.7,2,2,1,221,Hibernating
16382.0,408,2,353.1,2,2,2,222,Hibernating
16383.0,75,7,2974.84,3,4,5,345,Loyal Customers
16384.0,90,4,1358.95,3,4,4,344,Loyal Customers
16385.0,60,5,1030.61,3,4,3,343,Loyal Customers
16386.0,29,3,1102.59,4,3,3,433,Potential Loyalists
16387.0,323,5,918.55,2,4,3,243,At Risk
16388.0,654,1,186.05,1,1,1,111,Hibernating
16389.0,53,4,1382.07,4,4,4,444,Loyal Customers
16390.0,537,3,467.5,1,3,2,132,At Risk
16391.0,401,4,1103.61,2,4,3,243,At Risk
16392.0,270,3,763.05,2,3,3,233,At Risk
16393.0,2,23,5561.66,5,5,5,555,Champions
16394.0,57,5,1555.34,4,4,4,444,Loyal Customers
16395.0,61,14,3537.85,3,5,5,355,Loyal Customers
16396.0,476,1,137.8,1,1,1,111,Hibernating
16397.0,628,1,127.88,1,1,1,111,Hibernating
16398.0,154,2,1705.8,3,2,4,324,About to Sleep
16399.0,19,3,641.82,5,3,3,533,Potential Loyalists
16400.0,95,9,3159.44,3,5,5,355,Loyal Customers
16401.0,1,23,6849.15,5,5,5,555,Champions
16402.0,265,2,511.4,2,2,2,222,Hibernating
16403.0,312,1,177.5,2,1,1,211,Hibernating
16404.0,70,1,443.05,3,1,2,312,About to Sleep
16405.0,302,2,167.25,2,2,1,221,Hibernating
16406.0,19,3,552.68,5,3,2,532,Potential Loyalists
16407.0,13,14,2821.65,5,5,4,554,Champions
16408.0,591,1,231.93,1,1,1,111,Hibernating
16409.0,36,12,5709.04,4,5,5,455,Loyal Customers
16410.0,734,1,130.32,1,1,1,111,Hibernating
16411.0,19,4,910.1899999999999,5,4,3,543,Champions
16412.0,54,5,647.23,4,4,3,443,Loyal Customers
16413.0,57,2,528.98,4,2,2,422,Potential Loyalists
16414.0,22,5,559.71,4,4,2,442,Loyal Customers
16415.0,44,3,719.44,4,3,3,433,Potential Loyalists
16416.0,27,9,2972.88,4,5,5,455,Loyal Customers
16417.0,493,1,35.7,1,1,1,111,Hibernating
16418.0,45,5,1101.94,4,4,3,443,Loyal Customers
